Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Longitude,Latitude,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort,,,,,,,
Verbände,Behindertenverband Leipzig e.V.,vollständig,ja,nein,teilweise,Bernhard-Göring-Str. 152,4277,Leipzig,Mo bis Fr  8.00-16.30 Uhr und nach Vereinbarung,12.3761968,51.3110022,ja,ja,2,nein,0,,nein,7,18,nein,nein,nein,ja,,ja,1005,56,120,ja,ja,nein,ja,links neben dem Eingang,nein,108,90,ja,nein,nein,nein,ja,nein,nein,ja,0,90,nein,110,140,91,92,,ja,ja,nein,0,0,nein,nein,nein,95,ja,ja,45,200,173,71,47,71,98,nein,ja,nein,nein,ja,"Regionalpartner des Familienratgebers der Aktion Mensch; 
Beratungsstellen barrierefreies Bauen, Hilfen im Alter und bei Behinderung, Soziales; Kulturveranstaltungen; 
Freilandschule / Freizeit- und Begegnungsstätte; Fahrdienst",,,,,,,
Verbände,Blinden- und Sehbehindertenverband Sachsen e.V. - B S V S,vollständig,ja,nein,teilweise,"Bernhard-Göring-Str. 152, Zi. 314",4277,Leipzig,"Di  9.00 - 17.00 Uhr, Fr  9.00 - 12.00 Uhr;
weitere Termine nach Vereinbarung",12.375401,51.3078032,ja,ja,2,nein,0,,nein,7,18,ja,ja,ja,nein,,ja,1005,56,120,ja,ja,nein,ja,links neben Eingang,ja,140,90,ja,ja,nein,nein,nein,nein,nein,ja,0,90,nein,110,140,91,92,,ja,ja,nein,0,0,nein,nein,nein,95,ja,ja,48,200,173,71,47,71,98,nein,ja,nein,ja,ja,Behinderten-WC im EG, Beratung und Begleitung bei behindertenspezifischen Belangen, Weitergabe von Blindenhilfsmitteln aus dem Landeshilfsmittelzentrum Dresden, Blindenschriftkurse, Begegnung und Austausch mit anderen Betroffenen, Veranstaltungen,,
Verbände,Bundesverband der Kehlkopflosen,nein,nein,nein,nein,"Treffen in der AOK, Willmar-Schwabe-Str. 2",4109,Leipzig,Treff an jedem 3. Donnertag jedes ungeraden Monats ab 11.00 Uhr,12.3569216,51.3413231,ja,ja,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Deutsche Parkinson Vereinigung e.V.,nein,nein,nein,nein,Weidmannweg 16,4249,Leipzig,,12.2933728,51.2773486,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,"Vorträge, Informationsgespräche, Freizeitaktivitäten, Einbeziehen der Angehörigen; Gymnastikgruppe",,,,,,,
Verbände,HUMANITAS e.V.,vollständig,nein,nein,teilweise,Prager Str. 224,4289,Leipzig,,12.42099,51.30781,ja,nein,,ja,3,,nein,6,17,ja,ja,nein,ja,Schräge zum Haupteingang,,ja,2565,98,120,ja,ja,nein,ja,Hintereingang an der Rampe,nein,123,115,ja,nein,nein,nein,nein,nein,nein,nein,0,,nein,,,,,,ja,ja,nein,0,0,nein,nein,nein,93,ja,nein,0,120,138,55,90,55,13,nein,ja,nein,nein,ja,Ambulant betreutes Wohnen,,,,,,
Verbände,HUMANITAS gGmbH - Heilpädagogisch-Therapeutische Einrichtungen,vollständig,nein,nein,teilweise,Prager Str. 224,4289,Leipzig,,12.42099,51.30781,ja,nein,,ja,3,,nein,6,17,ja,ja,nein,ja,Schräge zum Haupteingang,,ja,2565,98,120,ja,ja,nein,ja,Hintereingang an der Rampe,nein,123,115,ja,nein,nein,nein,nein,nein,nein,nein,0,,nein,,,,,,ja,ja,nein,0,0,nein,nein,nein,93,ja,nein,0,120,138,55,90,55,13,nein,ja,nein,nein,ja,"Integrationskindergärten; Wohnheime für Kinder, Jugendliche und Erwachsene mit Behinderung; Frühförderstellen, Ganztagsbetreuung für Kinder und Jugendliche mit Behinderung",,,,,,
Verbände,Interessenverband hörgeschädigter Kinder e.V.,nein,nein,nein,nein,,,,,,,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Kleinwüchsige Menschen,nein,nein,nein,nein,August-Bebel-Str. 9,7629,Hermsdorf,,11.85945,50.90176,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,"vor allem für Kinder, Jugendliche und deren Eltern; 
Unsere Aufgaben sind gegenseitige Information, Beratung und Förderung der Kleinwüchsigen, vor allem Stärkung der Familie. Erfahrungsaustausch",,,,,,,
Verbände,KMV Sachsen e.V. Körper- und Mehrfachbehinderten Verband,vollständig,nein,nein,teilweise,Breisgaustr. 53,4209,Leipzig,"Geschäfts- und Beratungsstelle:
Mo - Fr  9 - 15 Uhr",12.2860732,51.3171148,ja,ja,1,nein,0,,nein,0,0,nein,nein,nein,nein,,ja,1166,74,120,nein,nein,nein,ja,,nein,0,93,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,82,ja,nein,0,147,161,57,109,57,14,nein,ja,nein,nein,ja,"Angebote: Perrsönliches Budget, Begegnungszentrum, Barrierefreie Wohnanlage, Ambulant betreutes Wohnen, Leben in Gastfamilien, Förder- und Betreuungsbereich, Sozialpädagogische Familienhilfe, Reisen mit dem KM",,,,,,,
Verbände,Lebenshilfe für Menschen mit geistiger Behinderung Leipzig e.V.,vollständig,nein,nein,nein,Ernst-Keil-Str. 15,4179,Leipzig,Mo bis Fr  8.00 - 15.00 Uhr,12.30472,51.34004,ja,ja,0,ja,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,100,ja,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,Wir wollen Menschen mit geistiger Behinderung und ihren Angehörigen mit speziellen Angeboten und Beratungen Hilfe geben.,,,,,,,
Verbände,Polio Leipzig,nein,nein,nein,nein,Lisiusstr. 27,4317,Leipzig,,12.4094,51.33036,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Pro Retina Deutschland e.V. Region Leipzig,nein,nein,nein,nein,Kurt-Hänselmann-Weg 11a,4316,Leipzig,zum Monatstreffen bitte anmelden,12.47613,51.32115,nein,nein,,nein,0,,nein,,,nein,nein,nein,nein,,nein,,,,ja,ja,nein,nein,,nein,,,ja,nein,nein,nein,nein,nein,nein,nein,0,,nein,,,,,,nein,nein,nein,0,0,nein,nein,nein,90,ja,ja,0,110,270,80,80,80,80,nein,ja,nein,ja,ja,"Ansprechpartner: Karin Papp; 
Tel.:(0341) 6 51 47 66
In Selbsthilfegruppen werden Hinweise und Tipps über Soziales, Behörden, Optiker, Hilfmittel, Hör-Akustiker, Ernährung, Pharmazeutika, Beruf und Freizeit ausgetauscht.",,,,,,,
Verbände,Sozialverband VdK Sachsen e.V. - Kreisverband Leipzig,vollständig,ja,nein,teilweise,"Prager Str. 60, Aufgang B, 2. Etage",4317,Leipzig - gegenüber Förderzentrum Samuel Heinicke,jeden Dienstag 9 - 12 Uhr und 13 - 17 Uhr,,,ja,ja,2,nein,0,,nein,0,0,nein,nein,nein,ja,direkt mit dem Aufzug zur 2. Etage,nein,0,0,0,nein,nein,nein,ja,rechts neben Tür,ja,90,90,nein,nein,nein,nein,ja,nein,nein,ja,0,90,nein,110,140,95,87,,ja,ja,nein,0,0,nein,nein,nein,118,ja,nein,0,153,170,56,118,56,10,nein,ja,nein,nein,ja,"Wechselsprechanlage links neben Eingangstür zum Aufgang B; 
Beh.-WC auf gleicher Etage;
sozialrechtl. Beratung für jedermann;
Rechtsvertretung nur für VdK-Mitglieder;
verbandseigener Reisedienst für behinderte und ältere Menschen",,,,,,,
Verbände,VdK Sachsen e.V.,nein,nein,nein,nein,siehe: Sozialverband VdK Sachsen e.V.,,,,,,nein,nein,,nein,0,,nein,,,ja,ja,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Auskunft zur Selbsthilfe und Vermittlung zu den SHG,nein,nein,nein,nein,Friedrich-Ebert-Str. 19 a,4109,Leipzig,,12.3658004,51.3363085,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Alleinerziehende mit behinderten Kindern,nein,nein,nein,nein,Lützner Str. 36,4177,Leipzig,"Kontaktaufnahme:
Di 7.45 -17 Uhr unter (0341) 47 52 90 oder
täglich ab 18 Uhr unter (0341) 69 84 96",12.3346634,51.3359773,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Junge Aphasiker Leipzig,vollständig,ja,nein,vollständig,"Stötteritzer Str. 28 ""Kregeline""",4317,Leipzig,"Treff an jedem 1. Dienstag im Monat um 15 Uhr in der ""Kregeline""",12.40504,51.3303754,ja,ja,2,nein,0,,nein,0,0,nein,nein,nein,ja,vom Innenhof über Schräge und Aufzug,,nein,0,0,0,nein,nein,nein,nein,,nein,0,120,ja,nein,nein,nein,nein,nein,nein,ja,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,
Verbände,Betroffene nach Schlaganfall,nein,nein,nein,nein,,,Leipzig,,,,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Borreliose - SHG Leipzig,nein,nein,nein,nein,"Philipp-Rosenthal-Str. 27, Zi. 229 ",4103,Leipzig,,12.3891818,51.3302732,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,"Treffen an jedem 4. Donnerstag im Monat ab 19 Uhr im ""Roten Haus""",,,,,,,
Verbände,Colitis ulcerosa Vereinigung - DCCV-e.V.,nein,nein,nein,nein,Alte Str. 35,4229,Leipzig,,12.3403229,51.3288795,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Depressionen - Ängste - Schlafstörungen - SHG,nein,nein,nein,nein,Oberdorfstr. 15,4299,Leipzig,,12.42415,51.32174,ja,nein,0,nein,0,,ja,,,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,am Hauseingang,ja,120,,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,nein,0,0,nein,nein,nein,,nein,nein,0,,,,,,,nein,ja,nein,nein,ja,,,,,,,,
Verbände,Deutsche Huntington-Hilfe Landesverband Mitteldeutschland e.V.,nein,nein,nein,nein,Hohe Str. 37,4107,Leipzig,Treffen im Haus des CVJM in Leipzig Schönefelderallee 23 a,12.3747613,51.3294078,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,"Deutsche ILCO e.V., Landesverband Sachsen, Gruppe Leipzig",nein,nein,nein,nein,Sandmännchenweg 34,4277,Leipzig,"Gruppentreffen jeden 2. Mittwoch im Monat 15 Uhr in der ""VILLA"" - Lessingstr. 7, 3. Etage",12.3920069,51.3072708,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Deutsche Morbus Crohn - Colitis ulcerosa vereinigung - DCCV e.V.,nein,nein,nein,nein,Alte Str. 35,4229,Leipzig,,12.3403229,51.3288795,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,"Deutscher Diabetiker - Bund, Landesverband Sachsen",nein,nein,nein,nein,Lindenauer Markt 20,4177,Leipzig,,12.3338368,51.3378296,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Diabetiker Connewitz - SHG,nein,nein,nein,nein,Kochstr. 138,4277,Leipzig,"Jeden 1. Do im Monat: 16 Uhr
in der AOK-Geschäftsstelle Kochstr.",12.3723595,51.3100085,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Diabetiker Großzschocher - SHG,nein,nein,nein,nein,Dieskaustr. 220,4249,Leipzig,Jeden 1. Fr im Monat: 15.30 Uhr,12.32743,51.29984,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Diabetiker Grünau - SHG,vollständig,nein,nein,teilweise,,0,Leipzig,"Treffpunkt: Jeden 3. Dienstag im Monat 16 Uhr im
Beratungs- und Begegnungszentrum, 
Stuttgarter Allee 6, 04209  Leipzig",,,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,"In den Gruppen finden statt:
Erfahrungsaustasch, Schulungen (durch Ärzte, Pharmaindustrie, Diätfirmen) gesellige Veranstaltungen, Besuch von Reha-Kliniken und Gesundheitseinrichtungen, Teilnahme an Sport für Diabetiker.",,,,,,,
Verbände,Diabetiker Grünau 1 - SHG,vollständig,nein,nein,teilweise,Breisgaustr. 53,4209,Leipzig,,12.2860732,51.3171148,ja,ja,1,nein,0,,nein,0,0,nein,nein,nein,nein,,ja,1166,74,120,nein,nein,nein,ja,,nein,0,93,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,ja,nein,0,0,nein,nein,nein,82,ja,nein,0,147,161,57,109,57,14,nein,ja,nein,nein,ja,,,,,,,,
Verbände,Diabetiker Marienbrunn - SHG,nein,nein,nein,nein,Lerchenrain 69 / Triftweg,4277,Leipzig,jeden 2. Mittwoch im Monat  19.00 Uhr in der Apotheke,12.405142,51.3060391,nein,nein,0,nein,0,,ja,2,18,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,neben dem Eingang,nein,0,120,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,nein,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,provisorische Rampe kann bei Bedarf genutzt werden,,,,,,,
Verbände,Diabetiker Nord - SHG,nein,nein,nein,nein,,0,Leipzig,"Treffpunkt: Jeden 1. Donnerstag im Monat 16 Uhr im Seniorenclub Georg-Schumann-Str. 250, 
04155  Leipzig",,,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,"In den Gruppen finden statt:
Erfahrungsaustasch, Schulungen (durch Ärzte, Pharmaindustrie, Diätfirmen) gesellige Veranstaltungen, Besuch von Reha-Kliniken und Gesundheitseinrichtungen, Teilnahme an Sport für Diabetiker.",,,,,,,
Verbände,Diabetiker Süd - SHG,nein,nein,nein,nein,,0,Leipzig,"Treffpunkt: Jeden letzten Mittwoch im Monat 19 Uhr
in der Universität Leipzig (Rotes Haus), 
Ph.-Rosenthal-Str. 27, 04103  Leipzig.",,,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,"In den Gruppen finden statt:
Erfahrungsaustasch, Schulungen (durch Ärzte, Pharmaindustrie, Diätfirmen) gesellige Veranstaltungen, Besuch von Reha-Kliniken und Gesundheitseinrichtungen, Teilnahme an Sport für Diabetiker.",,,,,,,
Verbände,Diabetiker Südost - SHG,nein,nein,nein,nein,Philipp-Rosenthal-Str. 27,4103,Leipzig,"Jeden letzten Mi im Monat: 19 Uhr
im ""Roten Haus""",12.3875082,51.3285175,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Diabetiker Südwest - SHG,nein,nein,nein,nein,Lützner Str. 60,4177,Leipzig,"Jeden 1. und 3. Di im Monat: 15.30 Uhr
im Kontaktzentrum ""Regen Bogen"",
Karl-Heine-Str. 9, 04229  Leipzig",12.3313816,51.3360189,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,"In den Gruppen finden statt:
Erfahrungsaustasch, Schulungen (durch Ärzte, Pharmaindustrie, Diätfirmen) gesellige Veranstaltungen, Besuch von Reha-Kliniken und Gesundheitseinrichtungen, Teilnahme an Sport für Diabetiker.",,,,,,,
Verbände,Junge Diabetiker - SHG,nein,nein,nein,nein,Tarostr. 16 - 19,4103,Leipzig,"Termine und Themen über Te.: 9 71 33 32 / -33
oder über Fr. Matthes, Tel.: 4 79 24 22",12.3867373,51.3240021,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Elterninitiative Hilfe für Behinderte und ihre Angehörigen,nein,nein,nein,nein,Heinrichstr. 9,4317,Leipzig,,12.40171,51.33826,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,,,,,,,,
Verbände,Endometriose-Vereinigung Deutschland e.V.,vollständig,ja,nein,teilweise,Bernhard-Göring-Str. 152 ,4277,Leipzig,nach Vereinbarung,12.3761968,51.3110022,ja,ja,2,nein,0,,nein,7,18,nein,nein,nein,nein,,ja,1005,56,120,nein,nein,nein,ja,lins neben Eingang,ja,0,90,nein,nein,nein,nein,ja,nein,nein,ja,0,90,nein,110,140,91,92,,ja,nein,nein,0,0,nein,nein,nein,95,ja,ja,10,173,95,47,200,98,71,nein,ja,nein,nein,nein,"Individuelle Beantwortung von Anfragen am Telefon, per Fax, E-Mail oder Brief; Behinderten-WC im Erdgeschoss",,,,,,,
Verbände,Epilepsiebetroffene - SHG,nein,nein,nein,nein,Wegastr. 14,4205,Leipzig,"Kontakt über Ralf Hartmann, Treff telefonisch erfragen",12.2717145,51.3182776,nein,nein,0,nein,0,,ja,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,nein,,nein,0,0,nein,nein,nein,nein,nein,nein,nein,nein,0,0,nein,0,0,0,0,,nein,nein,ja,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,ja,,,,,,,,
Verbände,Gehirngeschädigte - SHG,vollständig,nein,nein,nein,Philipp-Rosenthal-Str. 27 b,4103,Leipzig,Treffen immer am 1. Samstag im Monat von 10 - 12 Uhr, Sportgruppe unter Anleitung einer Physiotherapeutin an jedem Dienstag von 15.30 - 16.30 Uhr,12.3875082,51.3285175,ja,ja,1,nein,0,,nein,0,0,nein,nein,nein,nein,,nein,0,0,0,nein,nein,nein,ja,,nein,0,95,nein,nein,nein,nein,ja,nein,nein,nein,0,0,nein,0,0,0,0,,ja,nein,nein,0,0,nein,nein,nein,0,nein,nein,0,0,0,0,0,0,0,nein,nein,nein,nein,nein,"persönlicher Austausch, kreatives gestalten, Klärung spezieller Fragen mit Fachleuten, Spielspaß",,,,,,
